"Time","{instance=""44.223.33.156:15692"", job=""amazonmq-rabbitmq""}","{instance=""44.223.33.156:15692"", job=""amazonmq-rabbitmq""}","B {instance=""44.223.33.156:15692"", job=""amazonmq-rabbitmq""}"
2025-03-30 15:20:02,29.9,0,∞
2025-03-30 15:20:03,29.9,0,∞
2025-03-30 15:20:04,29.9,0,∞
2025-03-30 15:20:05,29.9,0,∞
2025-03-30 15:20:06,29.9,0,∞
2025-03-30 15:20:07,29.9,0,∞
2025-03-30 15:20:08,29.9,0,∞
2025-03-30 15:20:09,29.9,0,∞
2025-03-30 15:20:10,29.9,0,∞
2025-03-30 15:20:11,29.9,0,∞
2025-03-30 15:20:12,29.9,0,∞
2025-03-30 15:20:13,27.3,0,∞
2025-03-30 15:20:14,27.3,0,∞
2025-03-30 15:20:15,27.3,0,∞
2025-03-30 15:20:16,27.3,0,∞
2025-03-30 15:20:17,27.3,0,∞
2025-03-30 15:20:18,27.3,0,∞
2025-03-30 15:20:19,27.3,0,∞
2025-03-30 15:20:20,27.3,0,∞
2025-03-30 15:20:21,27.3,0,∞
2025-03-30 15:20:22,27.3,0,∞
2025-03-30 15:20:23,27.3,0,∞
2025-03-30 15:20:24,27.3,0,∞
2025-03-30 15:20:25,27.3,0,∞
2025-03-30 15:20:26,27.3,0,∞
2025-03-30 15:20:27,27.3,0,∞
2025-03-30 15:20:28,25.0,0,∞
2025-03-30 15:20:29,25.0,0,∞
2025-03-30 15:20:30,25.0,0,∞
2025-03-30 15:20:31,25.0,0,∞
2025-03-30 15:20:32,25.0,0,∞
2025-03-30 15:20:33,25.0,0,∞
2025-03-30 15:20:34,25.0,0,∞
2025-03-30 15:20:35,25.0,0,∞
2025-03-30 15:20:36,25.0,0,∞
2025-03-30 15:20:37,25.0,0,∞
2025-03-30 15:20:38,25.0,0,∞
2025-03-30 15:20:39,25.0,0,∞
2025-03-30 15:20:40,25.0,0,∞
2025-03-30 15:20:41,25.0,0,∞
2025-03-30 15:20:42,25.0,0,∞
2025-03-30 15:20:43,22.7,0,∞
2025-03-30 15:20:44,22.7,0,∞
2025-03-30 15:20:45,22.7,0,∞
2025-03-30 15:20:46,22.7,0,∞
2025-03-30 15:20:47,22.7,0,∞
2025-03-30 15:20:48,22.7,0,∞
2025-03-30 15:20:49,22.7,0,∞
2025-03-30 15:20:50,22.7,0,∞
2025-03-30 15:20:51,22.7,0,∞
2025-03-30 15:20:52,22.7,0,∞
2025-03-30 15:20:53,22.7,0,∞
2025-03-30 15:20:54,22.7,0,∞
2025-03-30 15:20:55,22.7,0,∞
2025-03-30 15:20:56,22.7,0,∞
2025-03-30 15:20:57,22.7,0,∞
2025-03-30 15:20:58,20.4,0,∞
2025-03-30 15:20:59,20.4,0,∞
2025-03-30 15:21:00,20.4,0,∞
2025-03-30 15:21:01,20.4,0,∞
2025-03-30 15:21:02,20.4,0,∞
2025-03-30 15:21:03,20.4,0,∞
2025-03-30 15:21:04,20.4,0,∞
2025-03-30 15:21:05,20.4,0,∞
2025-03-30 15:21:06,20.4,0,∞
2025-03-30 15:21:07,20.4,0,∞
2025-03-30 15:21:08,20.4,0,∞
2025-03-30 15:21:09,20.4,0,∞
2025-03-30 15:21:10,20.4,0,∞
2025-03-30 15:21:11,20.4,0,∞
2025-03-30 15:21:12,20.4,0,∞
2025-03-30 15:21:13,17.8,0,∞
2025-03-30 15:21:14,17.8,0,∞
2025-03-30 15:21:15,17.8,0,∞
2025-03-30 15:21:16,17.8,0,∞
2025-03-30 15:21:17,17.8,0,∞
2025-03-30 15:21:18,17.8,0,∞
2025-03-30 15:21:19,17.8,0,∞
2025-03-30 15:21:20,17.8,0,∞
2025-03-30 15:21:21,17.8,0,∞
2025-03-30 15:21:22,17.8,0,∞
2025-03-30 15:21:23,17.8,0,∞
2025-03-30 15:21:24,17.8,0,∞
2025-03-30 15:21:25,17.8,0,∞
2025-03-30 15:21:26,17.8,0,∞
2025-03-30 15:21:27,17.8,0,∞
2025-03-30 15:21:28,15.2,0,∞
2025-03-30 15:21:29,15.2,0,∞
2025-03-30 15:21:30,15.2,0,∞
2025-03-30 15:21:31,15.2,0,∞
2025-03-30 15:21:32,15.2,0,∞
2025-03-30 15:21:33,15.2,0,∞
2025-03-30 15:21:34,15.2,0,∞
2025-03-30 15:21:35,15.2,0,∞
2025-03-30 15:21:36,15.2,0,∞
2025-03-30 15:21:37,15.2,0,∞
2025-03-30 15:21:38,15.2,0,∞
2025-03-30 15:21:39,15.2,0,∞
2025-03-30 15:21:40,15.2,0,∞
2025-03-30 15:21:41,15.2,0,∞
2025-03-30 15:21:42,15.2,0,∞
2025-03-30 15:21:43,12.6,0,∞
2025-03-30 15:21:44,12.6,0,∞
2025-03-30 15:21:45,12.6,0,∞
2025-03-30 15:21:46,12.6,0,∞
2025-03-30 15:21:47,12.6,0,∞
2025-03-30 15:21:48,12.6,0,∞
2025-03-30 15:21:49,12.6,0,∞
2025-03-30 15:21:50,12.6,0,∞
2025-03-30 15:21:51,12.6,0,∞
2025-03-30 15:21:52,12.6,0,∞
2025-03-30 15:21:53,12.6,0,∞
2025-03-30 15:21:54,12.6,0,∞
2025-03-30 15:21:55,12.6,0,∞
2025-03-30 15:21:56,12.6,0,∞
2025-03-30 15:21:57,12.6,0,∞
2025-03-30 15:21:58,10.0,0,∞
2025-03-30 15:21:59,10.0,0,∞
2025-03-30 15:22:00,10.0,0,∞
2025-03-30 15:22:01,10.0,0,∞
2025-03-30 15:22:02,10.0,0,∞
2025-03-30 15:22:03,10.0,0,∞
2025-03-30 15:22:04,10.0,0,∞
2025-03-30 15:22:05,10.0,0,∞
2025-03-30 15:22:06,10.0,0,∞
2025-03-30 15:22:07,10.0,0,∞
2025-03-30 15:22:08,10.0,0,∞
2025-03-30 15:22:09,10.0,0,∞
2025-03-30 15:22:10,10.0,0,∞
2025-03-30 15:22:11,10.0,0,∞
2025-03-30 15:22:12,10.0,0,∞
2025-03-30 15:22:13,7.40,0,∞
2025-03-30 15:22:14,7.40,0,∞
2025-03-30 15:22:15,7.40,0,∞
2025-03-30 15:22:16,7.40,0,∞
2025-03-30 15:22:17,7.40,0,∞
2025-03-30 15:22:18,7.40,0,∞
2025-03-30 15:22:19,7.40,0,∞
2025-03-30 15:22:20,7.40,0,∞
2025-03-30 15:22:21,7.40,0,∞
2025-03-30 15:22:22,7.40,0,∞
2025-03-30 15:22:23,7.40,0,∞
2025-03-30 15:22:24,7.40,0,∞
2025-03-30 15:22:25,7.40,0,∞
2025-03-30 15:22:26,7.40,0,∞
2025-03-30 15:22:27,7.40,0,∞
2025-03-30 15:22:28,5.09,0,∞
