"Time","{instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}","{instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}","C {instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}"
2025-04-08 21:32:04,1.277,0.456,2.794
2025-04-08 21:32:05,1.277,0.456,2.794
2025-04-08 21:32:06,1.277,0.456,2.794
2025-04-08 21:32:07,1.277,0.456,2.794
2025-04-08 21:32:08,1.277,0.456,2.794
2025-04-08 21:32:09,1.277,0.456,2.794
2025-04-08 21:32:10,1.277,0.456,2.794
2025-04-08 21:32:11,1.277,0.456,2.794
2025-04-08 21:32:12,1.277,0.456,2.794
2025-04-08 21:32:13,1.277,0.456,2.794
2025-04-08 21:32:14,1.277,0.456,2.794
2025-04-08 21:32:15,1.277,0.456,2.794
2025-04-08 21:32:16,1.277,0.456,2.794
2025-04-08 21:32:17,1.277,0.456,2.794
2025-04-08 21:32:18,1.277,0.456,2.794
2025-04-08 21:32:19,1.674,0.533,3.132
2025-04-08 21:32:20,1.674,0.533,3.132
2025-04-08 21:32:21,1.674,0.533,3.132
2025-04-08 21:32:22,1.674,0.533,3.132
2025-04-08 21:32:23,1.674,0.533,3.132
2025-04-08 21:32:24,1.674,0.533,3.132
2025-04-08 21:32:25,1.674,0.533,3.132
2025-04-08 21:32:26,1.674,0.533,3.132
2025-04-08 21:32:27,1.674,0.533,3.132
2025-04-08 21:32:28,1.674,0.533,3.132
2025-04-08 21:32:29,1.674,0.533,3.132
2025-04-08 21:32:30,1.674,0.533,3.132
2025-04-08 21:32:31,1.674,0.533,3.132
2025-04-08 21:32:32,1.674,0.533,3.132
2025-04-08 21:32:33,1.674,0.533,3.132
2025-04-08 21:32:34,2.053,0.663,3.091
2025-04-08 21:32:35,2.053,0.663,3.091
2025-04-08 21:32:36,2.053,0.663,3.091
2025-04-08 21:32:37,2.053,0.663,3.091
2025-04-08 21:32:38,2.053,0.663,3.091
2025-04-08 21:32:39,2.053,0.663,3.091
2025-04-08 21:32:40,2.053,0.663,3.091
2025-04-08 21:32:41,2.053,0.663,3.091
2025-04-08 21:32:42,2.053,0.663,3.091
2025-04-08 21:32:43,2.053,0.663,3.091
2025-04-08 21:32:44,2.053,0.663,3.091
2025-04-08 21:32:45,2.053,0.663,3.091
2025-04-08 21:32:46,2.053,0.663,3.091
2025-04-08 21:32:47,2.053,0.663,3.091
2025-04-08 21:32:48,2.053,0.663,3.091
2025-04-08 21:32:49,2.053,0.793,2.585
2025-04-08 21:32:50,2.053,0.793,2.585
2025-04-08 21:32:51,2.053,0.793,2.585
2025-04-08 21:32:52,2.053,0.793,2.585
2025-04-08 21:32:53,2.053,0.793,2.585
2025-04-08 21:32:54,2.053,0.793,2.585
2025-04-08 21:32:55,2.053,0.793,2.585
2025-04-08 21:32:56,2.053,0.793,2.585
2025-04-08 21:32:57,2.053,0.793,2.585
2025-04-08 21:32:58,2.053,0.793,2.585
2025-04-08 21:32:59,2.053,0.793,2.585
2025-04-08 21:33:00,2.053,0.793,2.585
2025-04-08 21:33:01,2.053,0.793,2.585
2025-04-08 21:33:02,2.053,0.793,2.585
2025-04-08 21:33:03,2.053,0.793,2.585
2025-04-08 21:33:04,2.053,0.926,2.214
2025-04-08 21:33:05,2.053,0.926,2.214
2025-04-08 21:33:06,2.053,0.926,2.214
2025-04-08 21:33:07,2.053,0.926,2.214
2025-04-08 21:33:08,2.053,0.926,2.214
2025-04-08 21:33:09,2.053,0.926,2.214
2025-04-08 21:33:10,2.053,0.926,2.214
2025-04-08 21:33:11,2.053,0.926,2.214
2025-04-08 21:33:12,2.053,0.926,2.214
2025-04-08 21:33:13,2.053,0.926,2.214
2025-04-08 21:33:14,2.053,0.926,2.214
2025-04-08 21:33:15,2.053,0.926,2.214
2025-04-08 21:33:16,2.053,0.926,2.214
2025-04-08 21:33:17,2.053,0.926,2.214
2025-04-08 21:33:18,2.053,0.926,2.214
2025-04-08 21:33:19,2.053,1.056,1.942
2025-04-08 21:33:20,2.053,1.056,1.942
2025-04-08 21:33:21,2.053,1.056,1.942
2025-04-08 21:33:22,2.053,1.056,1.942
2025-04-08 21:33:23,2.053,1.056,1.942
2025-04-08 21:33:24,2.053,1.056,1.942
2025-04-08 21:33:25,2.053,1.056,1.942
2025-04-08 21:33:26,2.053,1.056,1.942
2025-04-08 21:33:27,2.053,1.056,1.942
2025-04-08 21:33:28,2.053,1.056,1.942
2025-04-08 21:33:29,2.053,1.056,1.942
2025-04-08 21:33:30,2.053,1.056,1.942
2025-04-08 21:33:31,2.053,1.056,1.942
2025-04-08 21:33:32,2.053,1.056,1.942
2025-04-08 21:33:33,2.053,1.056,1.942
2025-04-08 21:33:34,2.053,1.186,1.729
2025-04-08 21:33:35,2.053,1.186,1.729
2025-04-08 21:33:36,2.053,1.186,1.729
2025-04-08 21:33:37,2.053,1.186,1.729
2025-04-08 21:33:38,2.053,1.186,1.729
2025-04-08 21:33:39,2.053,1.186,1.729
2025-04-08 21:33:40,2.053,1.186,1.729
2025-04-08 21:33:41,2.053,1.186,1.729
2025-04-08 21:33:42,2.053,1.186,1.729
2025-04-08 21:33:43,2.053,1.186,1.729
2025-04-08 21:33:44,2.053,1.186,1.729
2025-04-08 21:33:45,2.053,1.186,1.729
2025-04-08 21:33:46,2.053,1.186,1.729
2025-04-08 21:33:47,2.053,1.186,1.729
2025-04-08 21:33:48,2.053,1.186,1.729
2025-04-08 21:33:49,2.053,1.316,1.559
2025-04-08 21:33:50,2.053,1.316,1.559
2025-04-08 21:33:51,2.053,1.316,1.559
2025-04-08 21:33:52,2.053,1.316,1.559
2025-04-08 21:33:53,2.053,1.316,1.559
2025-04-08 21:33:54,2.053,1.316,1.559
2025-04-08 21:33:55,2.053,1.316,1.559
2025-04-08 21:33:56,2.053,1.316,1.559
2025-04-08 21:33:57,2.053,1.316,1.559
2025-04-08 21:33:58,2.053,1.316,1.559
2025-04-08 21:33:59,2.053,1.316,1.559
2025-04-08 21:34:00,2.053,1.316,1.559
2025-04-08 21:34:01,2.053,1.316,1.559
2025-04-08 21:34:02,2.053,1.316,1.559
2025-04-08 21:34:03,2.053,1.316,1.559
2025-04-08 21:34:04,2.053,1.449,1.415
2025-04-08 21:34:05,2.053,1.449,1.415
2025-04-08 21:34:06,2.053,1.449,1.415
2025-04-08 21:34:07,2.053,1.449,1.415
2025-04-08 21:34:08,2.053,1.449,1.415
2025-04-08 21:34:09,2.053,1.449,1.415
2025-04-08 21:34:10,2.053,1.449,1.415
2025-04-08 21:34:11,2.053,1.449,1.415
2025-04-08 21:34:12,2.053,1.449,1.415
2025-04-08 21:34:13,2.053,1.449,1.415
2025-04-08 21:34:14,2.053,1.449,1.415
2025-04-08 21:34:15,2.053,1.449,1.415
2025-04-08 21:34:16,2.053,1.449,1.415
2025-04-08 21:34:17,2.053,1.449,1.415
2025-04-08 21:34:18,2.053,1.449,1.415
2025-04-08 21:34:19,2.053,1.579,1.299
2025-04-08 21:34:20,2.053,1.579,1.299
2025-04-08 21:34:21,2.053,1.579,1.299
2025-04-08 21:34:22,2.053,1.579,1.299
2025-04-08 21:34:23,2.053,1.579,1.299
2025-04-08 21:34:24,2.053,1.579,1.299
2025-04-08 21:34:25,2.053,1.579,1.299
2025-04-08 21:34:26,2.053,1.579,1.299
2025-04-08 21:34:27,2.053,1.579,1.299
2025-04-08 21:34:28,2.053,1.579,1.299
2025-04-08 21:34:29,2.053,1.579,1.299
2025-04-08 21:34:30,2.053,1.579,1.299
2025-04-08 21:34:31,2.053,1.579,1.299
2025-04-08 21:34:32,2.053,1.579,1.299
2025-04-08 21:34:33,2.053,1.579,1.299
2025-04-08 21:34:34,2.053,1.709,1.201
2025-04-08 21:34:35,2.053,1.709,1.201
2025-04-08 21:34:36,2.053,1.709,1.201
2025-04-08 21:34:37,2.053,1.709,1.201
2025-04-08 21:34:38,2.053,1.709,1.201
2025-04-08 21:34:39,2.053,1.709,1.201
2025-04-08 21:34:40,2.053,1.709,1.201
2025-04-08 21:34:41,2.053,1.709,1.201
2025-04-08 21:34:42,2.053,1.709,1.201
2025-04-08 21:34:43,2.053,1.709,1.201
2025-04-08 21:34:44,2.053,1.709,1.201
2025-04-08 21:34:45,2.053,1.709,1.201
2025-04-08 21:34:46,2.053,1.709,1.201
2025-04-08 21:34:47,2.053,1.709,1.201
2025-04-08 21:34:48,2.053,1.709,1.201
2025-04-08 21:34:49,2.053,1.839,1.116
2025-04-08 21:34:50,2.053,1.839,1.116
2025-04-08 21:34:51,2.053,1.839,1.116
2025-04-08 21:34:52,2.053,1.839,1.116
2025-04-08 21:34:53,2.053,1.839,1.116
2025-04-08 21:34:54,2.053,1.839,1.116
2025-04-08 21:34:55,2.053,1.839,1.116
2025-04-08 21:34:56,2.053,1.839,1.116
2025-04-08 21:34:57,2.053,1.839,1.116
2025-04-08 21:34:58,2.053,1.839,1.116
2025-04-08 21:34:59,2.053,1.839,1.116
2025-04-08 21:35:00,2.053,1.839,1.116
2025-04-08 21:35:01,2.053,1.839,1.116
2025-04-08 21:35:02,2.053,1.839,1.116
2025-04-08 21:35:03,2.053,1.839,1.116
2025-04-08 21:35:04,2.053,1.968,1.042
2025-04-08 21:35:05,2.053,1.968,1.042
2025-04-08 21:35:06,2.053,1.968,1.042
2025-04-08 21:35:07,2.053,1.968,1.042
2025-04-08 21:35:08,2.053,1.968,1.042
2025-04-08 21:35:09,2.053,1.968,1.042
2025-04-08 21:35:10,2.053,1.968,1.042
2025-04-08 21:35:11,2.053,1.968,1.042
2025-04-08 21:35:12,2.053,1.968,1.042
2025-04-08 21:35:13,2.053,1.968,1.042
2025-04-08 21:35:14,2.053,1.968,1.042
2025-04-08 21:35:15,2.053,1.968,1.042
2025-04-08 21:35:16,2.053,1.968,1.042
2025-04-08 21:35:17,2.053,1.968,1.042
2025-04-08 21:35:18,2.053,1.968,1.042
2025-04-08 21:35:19,2.053,2.053,1.000
2025-04-08 21:35:20,2.053,2.053,1.000
2025-04-08 21:35:21,2.053,2.053,1.000
2025-04-08 21:35:22,2.053,2.053,1.000
2025-04-08 21:35:23,2.053,2.053,1.000
2025-04-08 21:35:24,2.053,2.053,1.000
2025-04-08 21:35:25,2.053,2.053,1.000
2025-04-08 21:35:26,2.053,2.053,1.000
2025-04-08 21:35:27,2.053,2.053,1.000
2025-04-08 21:35:28,2.053,2.053,1.000
2025-04-08 21:35:29,2.053,2.053,1.000
2025-04-08 21:35:30,2.053,2.053,1.000
2025-04-08 21:35:31,2.053,2.053,1.000
2025-04-08 21:35:32,2.053,2.053,1.000
2025-04-08 21:35:33,2.053,2.053,1.000
2025-04-08 21:35:34,2.053,2.053,1.000
2025-04-08 21:35:35,2.053,2.053,1.000
2025-04-08 21:35:36,2.053,2.053,1.000
2025-04-08 21:35:37,2.053,2.053,1.000
2025-04-08 21:35:38,2.053,2.053,1.000
2025-04-08 21:35:39,2.053,2.053,1.000
2025-04-08 21:35:40,2.053,2.053,1.000
2025-04-08 21:35:41,2.053,2.053,1.000
2025-04-08 21:35:42,2.053,2.053,1.000
2025-04-08 21:35:43,2.053,2.053,1.000
2025-04-08 21:35:44,2.053,2.053,1.000
2025-04-08 21:35:45,2.053,2.053,1.000
2025-04-08 21:35:46,2.053,2.053,1.000
2025-04-08 21:35:47,2.053,2.053,1.000
2025-04-08 21:35:48,2.053,2.053,1.000
2025-04-08 21:35:49,2.053,2.053,1.000
2025-04-08 21:35:50,2.053,2.053,1.000
2025-04-08 21:35:51,2.053,2.053,1.000
2025-04-08 21:35:52,2.053,2.053,1.000
2025-04-08 21:35:53,2.053,2.053,1.000
2025-04-08 21:35:54,2.053,2.053,1.000
2025-04-08 21:35:55,2.053,2.053,1.000
2025-04-08 21:35:56,2.053,2.053,1.000
2025-04-08 21:35:57,2.053,2.053,1.000
2025-04-08 21:35:58,2.053,2.053,1.000
2025-04-08 21:35:59,2.053,2.053,1.000
2025-04-08 21:36:00,2.053,2.053,1.000
