"Time","{instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}","{instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}","B {instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}"
2025-04-08 21:26:35,11.3,0,∞
2025-04-08 21:26:36,11.3,0,∞
2025-04-08 21:26:37,11.3,0,∞
2025-04-08 21:26:38,11.3,0,∞
2025-04-08 21:26:39,11.3,0,∞
2025-04-08 21:26:40,11.3,0,∞
2025-04-08 21:26:41,11.3,0,∞
2025-04-08 21:26:42,11.3,0,∞
2025-04-08 21:26:43,11.3,0,∞
2025-04-08 21:26:44,11.3,0,∞
2025-04-08 21:26:45,11.3,0,∞
2025-04-08 21:26:46,11.3,0,∞
2025-04-08 21:26:47,11.3,0,∞
2025-04-08 21:26:48,11.3,0,∞
2025-04-08 21:26:49,8.87,0,∞
2025-04-08 21:26:50,8.87,0,∞
2025-04-08 21:26:51,8.87,0,∞
2025-04-08 21:26:52,8.87,0,∞
2025-04-08 21:26:53,8.87,0,∞
2025-04-08 21:26:54,8.87,0,∞
2025-04-08 21:26:55,8.87,0,∞
2025-04-08 21:26:56,8.87,0,∞
2025-04-08 21:26:57,8.87,0,∞
2025-04-08 21:26:58,8.87,0,∞
2025-04-08 21:26:59,8.87,0,∞
2025-04-08 21:27:00,8.87,0,∞
2025-04-08 21:27:01,8.87,0,∞
2025-04-08 21:27:02,8.87,0,∞
2025-04-08 21:27:03,8.87,0,∞
2025-04-08 21:27:04,6.44,0,∞
2025-04-08 21:27:05,6.44,0,∞
2025-04-08 21:27:06,6.44,0,∞
2025-04-08 21:27:07,6.44,0,∞
2025-04-08 21:27:08,6.44,0,∞
2025-04-08 21:27:09,6.44,0,∞
2025-04-08 21:27:10,6.44,0,∞
2025-04-08 21:27:11,6.44,0,∞
2025-04-08 21:27:12,6.44,0,∞
2025-04-08 21:27:13,6.44,0,∞
2025-04-08 21:27:14,6.44,0,∞
2025-04-08 21:27:15,6.44,0,∞
2025-04-08 21:27:16,6.44,0,∞
2025-04-08 21:27:17,6.44,0,∞
2025-04-08 21:27:18,6.44,0,∞
2025-04-08 21:27:19,4.00,0,∞
2025-04-08 21:27:20,4.00,0,∞
2025-04-08 21:27:21,4.00,0,∞
2025-04-08 21:27:22,4.00,0,∞
2025-04-08 21:27:23,4.00,0,∞
2025-04-08 21:27:24,4.00,0,∞
2025-04-08 21:27:25,4.00,0,∞
2025-04-08 21:27:26,4.00,0,∞
2025-04-08 21:27:27,4.00,0,∞
2025-04-08 21:27:28,4.00,0,∞
2025-04-08 21:27:29,4.00,0,∞
2025-04-08 21:27:30,4.00,0,∞
2025-04-08 21:27:31,4.00,0,∞
2025-04-08 21:27:32,4.00,0,∞
2025-04-08 21:27:33,4.00,0,∞
2025-04-08 21:27:34,1.84,0,∞
2025-04-08 21:27:35,1.84,0,∞
2025-04-08 21:27:36,1.84,0,∞
2025-04-08 21:27:37,1.84,0,∞
2025-04-08 21:27:38,1.84,0,∞
2025-04-08 21:27:39,1.84,0,∞
2025-04-08 21:27:40,1.84,0,∞
2025-04-08 21:27:41,1.84,0,∞
2025-04-08 21:27:42,1.84,0,∞
2025-04-08 21:27:43,1.84,0,∞
2025-04-08 21:27:44,1.84,0,∞
2025-04-08 21:27:45,1.84,0,∞
2025-04-08 21:27:46,1.84,0,∞
2025-04-08 21:27:47,1.84,0,∞
2025-04-08 21:27:48,1.84,0,∞
2025-04-08 21:27:49,0.511,0,∞
2025-04-08 21:27:50,0.511,0,∞
2025-04-08 21:27:51,0.511,0,∞
2025-04-08 21:27:52,0.511,0,∞
2025-04-08 21:27:53,0.511,0,∞
2025-04-08 21:27:54,0.511,0,∞
2025-04-08 21:27:55,0.511,0,∞
2025-04-08 21:27:56,0.511,0,∞
2025-04-08 21:27:57,0.511,0,∞
2025-04-08 21:27:58,0.511,0,∞
2025-04-08 21:27:59,0.511,0,∞
2025-04-08 21:28:00,0.511,0,∞
