"Time","C {__name__=""rabbitmq_channel_messages_unacked"", instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}"
2025-04-08 21:26:14,0.726
2025-04-08 21:26:15,0.726
2025-04-08 21:26:16,0.726
2025-04-08 21:26:17,0.726
2025-04-08 21:26:18,0.726
2025-04-08 21:26:19,0.665
2025-04-08 21:26:20,0.665
2025-04-08 21:26:21,0.665
2025-04-08 21:26:22,0.665
2025-04-08 21:26:23,0.665
2025-04-08 21:26:24,0.665
2025-04-08 21:26:25,0.665
2025-04-08 21:26:26,0.665
2025-04-08 21:26:27,0.665
2025-04-08 21:26:28,0.665
2025-04-08 21:26:29,0.665
2025-04-08 21:26:30,0.665
2025-04-08 21:26:31,0.665
2025-04-08 21:26:32,0.665
2025-04-08 21:26:33,0.665
2025-04-08 21:26:34,0.614
2025-04-08 21:26:35,0.614
2025-04-08 21:26:36,0.614
2025-04-08 21:26:37,0.614
2025-04-08 21:26:38,0.614
2025-04-08 21:26:39,0.614
2025-04-08 21:26:40,0.614
2025-04-08 21:26:41,0.614
2025-04-08 21:26:42,0.614
2025-04-08 21:26:43,0.614
2025-04-08 21:26:44,0.614
2025-04-08 21:26:45,0.614
2025-04-08 21:26:46,0.614
2025-04-08 21:26:47,0.614
2025-04-08 21:26:48,0.614
2025-04-08 21:26:49,0.571
2025-04-08 21:26:50,0.571
2025-04-08 21:26:51,0.571
2025-04-08 21:26:52,0.571
2025-04-08 21:26:53,0.571
2025-04-08 21:26:54,0.571
2025-04-08 21:26:55,0.571
2025-04-08 21:26:56,0.571
2025-04-08 21:26:57,0.571
2025-04-08 21:26:58,0.571
2025-04-08 21:26:59,0.571
2025-04-08 21:27:00,0.571
2025-04-08 21:27:01,0.571
2025-04-08 21:27:02,0.571
2025-04-08 21:27:03,0.571
2025-04-08 21:27:04,0.532
2025-04-08 21:27:05,0.532
2025-04-08 21:27:06,0.532
2025-04-08 21:27:07,0.532
2025-04-08 21:27:08,0.532
2025-04-08 21:27:09,0.532
2025-04-08 21:27:10,0.532
2025-04-08 21:27:11,0.532
2025-04-08 21:27:12,0.532
2025-04-08 21:27:13,0.532
2025-04-08 21:27:14,0.532
2025-04-08 21:27:15,0.532
2025-04-08 21:27:16,0.532
2025-04-08 21:27:17,0.532
2025-04-08 21:27:18,0.532
2025-04-08 21:27:19,0.500
2025-04-08 21:27:20,0.500
2025-04-08 21:27:21,0.500
2025-04-08 21:27:22,0.500
2025-04-08 21:27:23,0.500
2025-04-08 21:27:24,0.500
2025-04-08 21:27:25,0.500
2025-04-08 21:27:26,0.500
2025-04-08 21:27:27,0.500
2025-04-08 21:27:28,0.500
2025-04-08 21:27:29,0.500
2025-04-08 21:27:30,0.500
2025-04-08 21:27:31,0.500
2025-04-08 21:27:32,0.500
2025-04-08 21:27:33,0.500
2025-04-08 21:27:34,0.000
2025-04-08 21:27:35,0.000
2025-04-08 21:27:36,0.000
2025-04-08 21:27:37,0.000
2025-04-08 21:27:38,0.000
2025-04-08 21:27:39,0.000
2025-04-08 21:27:40,0.000
2025-04-08 21:27:41,0.000
2025-04-08 21:27:42,0.000
2025-04-08 21:27:43,0.000
2025-04-08 21:27:44,0.000
2025-04-08 21:27:45,0.000
2025-04-08 21:27:46,0.000
2025-04-08 21:27:47,0.000
2025-04-08 21:27:48,0.000
2025-04-08 21:27:49,0.000
2025-04-08 21:27:50,0.000
2025-04-08 21:27:51,0.000
2025-04-08 21:27:52,0.000
2025-04-08 21:27:53,0.000
2025-04-08 21:27:54,0.000
2025-04-08 21:27:55,0.000
2025-04-08 21:27:56,0.000
2025-04-08 21:27:57,0.000
2025-04-08 21:27:58,0.000
2025-04-08 21:27:59,0.000
2025-04-08 21:28:00,0.000
