"Time","{instance=""rabbitmq:15692"", job=""rabbitmq""}","{instance=""rabbitmq:15692"", job=""rabbitmq""}","C {instance=""rabbitmq:15692"", job=""rabbitmq""}"
2025-04-07 00:09:49,0.936,0.363,2.572
2025-04-07 00:09:50,0.936,0.363,2.572
2025-04-07 00:09:51,0.936,0.363,2.572
2025-04-07 00:09:52,0.936,0.363,2.572
2025-04-07 00:09:53,0.936,0.363,2.572
2025-04-07 00:09:54,1.254,0.431,2.907
2025-04-07 00:09:55,1.254,0.431,2.907
2025-04-07 00:09:56,1.254,0.431,2.907
2025-04-07 00:09:57,1.254,0.431,2.907
2025-04-07 00:09:58,1.254,0.431,2.907
2025-04-07 00:09:59,1.600,0.498,3.204
2025-04-07 00:10:00,1.600,0.498,3.204
2025-04-07 00:10:01,1.600,0.498,3.204
2025-04-07 00:10:02,1.600,0.498,3.204
2025-04-07 00:10:03,1.600,0.498,3.204
2025-04-07 00:10:04,1.993,0.566,3.515
2025-04-07 00:10:05,1.993,0.566,3.515
2025-04-07 00:10:06,1.993,0.566,3.515
2025-04-07 00:10:07,1.993,0.566,3.515
2025-04-07 00:10:08,1.993,0.566,3.515
2025-04-07 00:10:09,2.410,0.631,3.817
2025-04-07 00:10:10,2.410,0.631,3.817
2025-04-07 00:10:11,2.410,0.631,3.817
2025-04-07 00:10:12,2.410,0.631,3.817
2025-04-07 00:10:13,2.410,0.631,3.817
2025-04-07 00:10:14,2.844,0.702,4.047
2025-04-07 00:10:15,2.844,0.702,4.047
2025-04-07 00:10:16,2.844,0.702,4.047
2025-04-07 00:10:17,2.844,0.702,4.047
2025-04-07 00:10:18,2.844,0.702,4.047
2025-04-07 00:10:19,3.091,0.763,4.048
2025-04-07 00:10:20,3.091,0.763,4.048
2025-04-07 00:10:21,3.091,0.763,4.048
2025-04-07 00:10:22,3.091,0.763,4.048
2025-04-07 00:10:23,3.091,0.763,4.048
2025-04-07 00:10:24,3.091,0.831,3.718
2025-04-07 00:10:25,3.091,0.831,3.718
2025-04-07 00:10:26,3.091,0.831,3.718
2025-04-07 00:10:27,3.091,0.831,3.718
2025-04-07 00:10:28,3.091,0.831,3.718
2025-04-07 00:10:29,3.091,0.898,3.438
2025-04-07 00:10:30,3.091,0.898,3.438
2025-04-07 00:10:31,3.091,0.898,3.438
2025-04-07 00:10:32,3.091,0.898,3.438
2025-04-07 00:10:33,3.091,0.898,3.438
2025-04-07 00:10:34,3.092,0.966,3.197
2025-04-07 00:10:35,3.092,0.966,3.197
2025-04-07 00:10:36,3.092,0.966,3.197
2025-04-07 00:10:37,3.092,0.966,3.197
2025-04-07 00:10:38,3.092,0.966,3.197
2025-04-07 00:10:39,3.092,1.034,2.987
2025-04-07 00:10:40,3.092,1.034,2.987
2025-04-07 00:10:41,3.092,1.034,2.987
2025-04-07 00:10:42,3.092,1.034,2.987
2025-04-07 00:10:43,3.092,1.034,2.987
2025-04-07 00:10:44,3.092,1.105,2.795
2025-04-07 00:10:45,3.092,1.105,2.795
2025-04-07 00:10:46,3.092,1.105,2.795
2025-04-07 00:10:47,3.092,1.105,2.795
2025-04-07 00:10:48,3.092,1.105,2.795
2025-04-07 00:10:49,3.092,1.173,2.634
2025-04-07 00:10:50,3.092,1.173,2.634
2025-04-07 00:10:51,3.092,1.173,2.634
2025-04-07 00:10:52,3.092,1.173,2.634
2025-04-07 00:10:53,3.092,1.173,2.634
2025-04-07 00:10:54,3.092,1.241,2.490
2025-04-07 00:10:55,3.092,1.241,2.490
2025-04-07 00:10:56,3.092,1.241,2.490
2025-04-07 00:10:57,3.092,1.241,2.490
2025-04-07 00:10:58,3.092,1.241,2.490
2025-04-07 00:10:59,3.092,1.305,2.367
2025-04-07 00:11:00,3.092,1.305,2.367
2025-04-07 00:11:01,3.092,1.305,2.367
2025-04-07 00:11:02,3.092,1.305,2.367
2025-04-07 00:11:03,3.092,1.305,2.367
2025-04-07 00:11:04,3.091,1.373,2.250
2025-04-07 00:11:05,3.091,1.373,2.250
2025-04-07 00:11:06,3.091,1.373,2.250
2025-04-07 00:11:07,3.091,1.373,2.250
2025-04-07 00:11:08,3.091,1.373,2.250
2025-04-07 00:11:09,3.092,1.444,2.139
2025-04-07 00:11:10,3.092,1.444,2.139
2025-04-07 00:11:11,3.092,1.444,2.139
2025-04-07 00:11:12,3.092,1.444,2.139
2025-04-07 00:11:13,3.092,1.444,2.139
2025-04-07 00:11:14,3.091,1.515,2.039
2025-04-07 00:11:15,3.091,1.515,2.039
2025-04-07 00:11:16,3.091,1.515,2.039
2025-04-07 00:11:17,3.091,1.515,2.039
2025-04-07 00:11:18,3.091,1.515,2.039
2025-04-07 00:11:19,3.092,1.583,1.952
2025-04-07 00:11:20,3.092,1.583,1.952
2025-04-07 00:11:21,3.092,1.583,1.952
2025-04-07 00:11:22,3.092,1.583,1.952
2025-04-07 00:11:23,3.092,1.583,1.952
2025-04-07 00:11:24,3.091,1.654,1.868
2025-04-07 00:11:25,3.091,1.654,1.868
2025-04-07 00:11:26,3.091,1.654,1.868
2025-04-07 00:11:27,3.091,1.654,1.868
2025-04-07 00:11:28,3.091,1.654,1.868
2025-04-07 00:11:29,3.092,1.715,1.801
2025-04-07 00:11:30,3.092,1.715,1.801
2025-04-07 00:11:31,3.092,1.715,1.801
2025-04-07 00:11:32,3.092,1.715,1.801
2025-04-07 00:11:33,3.092,1.715,1.801
2025-04-07 00:11:34,3.091,1.786,1.730
2025-04-07 00:11:35,3.091,1.786,1.730
2025-04-07 00:11:36,3.091,1.786,1.730
2025-04-07 00:11:37,3.091,1.786,1.730
2025-04-07 00:11:38,3.091,1.786,1.730
2025-04-07 00:11:39,3.092,1.854,1.666
2025-04-07 00:11:40,3.092,1.854,1.666
2025-04-07 00:11:41,3.092,1.854,1.666
2025-04-07 00:11:42,3.092,1.854,1.666
2025-04-07 00:11:43,3.092,1.854,1.666
2025-04-07 00:11:44,3.092,1.925,1.605
2025-04-07 00:11:45,3.092,1.925,1.605
2025-04-07 00:11:46,3.092,1.925,1.605
2025-04-07 00:11:47,3.092,1.925,1.605
2025-04-07 00:11:48,3.092,1.925,1.605
2025-04-07 00:11:49,3.092,1.990,1.553
2025-04-07 00:11:50,3.092,1.990,1.553
2025-04-07 00:11:51,3.092,1.990,1.553
2025-04-07 00:11:52,3.092,1.990,1.553
2025-04-07 00:11:53,3.092,1.990,1.553
2025-04-07 00:11:54,3.092,2.061,1.499
2025-04-07 00:11:55,3.092,2.061,1.499
2025-04-07 00:11:56,3.092,2.061,1.499
2025-04-07 00:11:57,3.092,2.061,1.499
2025-04-07 00:11:58,3.092,2.061,1.499
2025-04-07 00:11:59,3.092,2.122,1.456
2025-04-07 00:12:00,3.092,2.122,1.456
2025-04-07 00:12:01,3.092,2.122,1.456
2025-04-07 00:12:02,3.092,2.122,1.456
2025-04-07 00:12:03,3.092,2.122,1.456
2025-04-07 00:12:04,3.092,2.186,1.413
2025-04-07 00:12:05,3.092,2.186,1.413
2025-04-07 00:12:06,3.092,2.186,1.413
2025-04-07 00:12:07,3.092,2.186,1.413
2025-04-07 00:12:08,3.092,2.186,1.413
2025-04-07 00:12:09,3.092,2.254,1.371
2025-04-07 00:12:10,3.092,2.254,1.371
2025-04-07 00:12:11,3.092,2.254,1.371
2025-04-07 00:12:12,3.092,2.254,1.371
2025-04-07 00:12:13,3.092,2.254,1.371
2025-04-07 00:12:14,3.092,2.325,1.329
2025-04-07 00:12:15,3.092,2.325,1.329
2025-04-07 00:12:16,3.092,2.325,1.329
2025-04-07 00:12:17,3.092,2.325,1.329
2025-04-07 00:12:18,3.092,2.325,1.329
2025-04-07 00:12:19,3.092,2.393,1.291
2025-04-07 00:12:20,3.092,2.393,1.291
2025-04-07 00:12:21,3.092,2.393,1.291
2025-04-07 00:12:22,3.092,2.393,1.291
2025-04-07 00:12:23,3.092,2.393,1.291
2025-04-07 00:12:24,3.092,2.464,1.254
2025-04-07 00:12:25,3.092,2.464,1.254
2025-04-07 00:12:26,3.092,2.464,1.254
2025-04-07 00:12:27,3.092,2.464,1.254
2025-04-07 00:12:28,3.092,2.464,1.254
2025-04-07 00:12:29,3.092,2.532,1.220
2025-04-07 00:12:30,3.092,2.532,1.220
2025-04-07 00:12:31,3.092,2.532,1.220
2025-04-07 00:12:32,3.092,2.532,1.220
2025-04-07 00:12:33,3.092,2.532,1.220
2025-04-07 00:12:34,3.092,2.600,1.189
2025-04-07 00:12:35,3.092,2.600,1.189
2025-04-07 00:12:36,3.092,2.600,1.189
2025-04-07 00:12:37,3.092,2.600,1.189
2025-04-07 00:12:38,3.092,2.600,1.189
2025-04-07 00:12:39,3.092,2.668,1.158
2025-04-07 00:12:40,3.092,2.668,1.158
2025-04-07 00:12:41,3.092,2.668,1.158
2025-04-07 00:12:42,3.092,2.668,1.158
2025-04-07 00:12:43,3.092,2.668,1.158
2025-04-07 00:12:44,3.092,2.736,1.130
2025-04-07 00:12:45,3.092,2.736,1.130
2025-04-07 00:12:46,3.092,2.736,1.130
2025-04-07 00:12:47,3.092,2.736,1.130
2025-04-07 00:12:48,3.092,2.736,1.130
2025-04-07 00:12:49,3.091,2.803,1.102
2025-04-07 00:12:50,3.091,2.803,1.102
2025-04-07 00:12:51,3.091,2.803,1.102
2025-04-07 00:12:52,3.091,2.803,1.102
2025-04-07 00:12:53,3.091,2.803,1.102
2025-04-07 00:12:54,3.092,2.854,1.083
2025-04-07 00:12:55,3.092,2.854,1.083
2025-04-07 00:12:56,3.092,2.854,1.083
2025-04-07 00:12:57,3.092,2.854,1.083
2025-04-07 00:12:58,3.092,2.854,1.083
2025-04-07 00:12:59,3.092,2.908,1.063
2025-04-07 00:13:00,3.092,2.908,1.063
2025-04-07 00:13:01,3.092,2.908,1.063
2025-04-07 00:13:02,3.092,2.908,1.063
2025-04-07 00:13:03,3.092,2.908,1.063
2025-04-07 00:13:04,3.092,2.973,1.040
2025-04-07 00:13:05,3.092,2.973,1.040
2025-04-07 00:13:06,3.092,2.973,1.040
2025-04-07 00:13:07,3.092,2.973,1.040
2025-04-07 00:13:08,3.092,2.973,1.040
2025-04-07 00:13:09,3.092,3.037,1.018
2025-04-07 00:13:10,3.092,3.037,1.018
2025-04-07 00:13:11,3.092,3.037,1.018
2025-04-07 00:13:12,3.092,3.037,1.018
2025-04-07 00:13:13,3.092,3.037,1.018
2025-04-07 00:13:14,3.091,3.091,1.000
2025-04-07 00:13:15,3.091,3.091,1.000
2025-04-07 00:13:16,3.091,3.091,1.000
2025-04-07 00:13:17,3.091,3.091,1.000
2025-04-07 00:13:18,3.091,3.091,1.000
2025-04-07 00:13:19,3.092,3.092,1.000
2025-04-07 00:13:20,3.092,3.092,1.000
2025-04-07 00:13:21,3.092,3.092,1.000
2025-04-07 00:13:22,3.092,3.092,1.000
2025-04-07 00:13:23,3.092,3.092,1.000
2025-04-07 00:13:24,3.091,3.091,1.000
2025-04-07 00:13:25,3.091,3.091,1.000
2025-04-07 00:13:26,3.091,3.091,1.000
2025-04-07 00:13:27,3.091,3.091,1.000
2025-04-07 00:13:28,3.091,3.091,1.000
2025-04-07 00:13:29,3.092,3.092,1.000
2025-04-07 00:13:30,3.092,3.092,1.000
2025-04-07 00:13:31,3.092,3.092,1.000
2025-04-07 00:13:32,3.092,3.092,1.000
2025-04-07 00:13:33,3.092,3.092,1.000
2025-04-07 00:13:34,3.092,3.092,1.000
2025-04-07 00:13:35,3.092,3.092,1.000
2025-04-07 00:13:36,3.092,3.092,1.000
2025-04-07 00:13:37,3.092,3.092,1.000
2025-04-07 00:13:38,3.092,3.092,1.000
2025-04-07 00:13:39,3.092,3.092,1.000
2025-04-07 00:13:40,3.092,3.092,1.000
2025-04-07 00:13:41,3.092,3.092,1.000
2025-04-07 00:13:42,3.092,3.092,1.000
2025-04-07 00:13:43,3.092,3.092,1.000
2025-04-07 00:13:44,3.091,3.091,1.000
2025-04-07 00:13:45,3.091,3.091,1.000
2025-04-07 00:13:46,3.091,3.091,1.000
2025-04-07 00:13:47,3.091,3.091,1.000
2025-04-07 00:13:48,3.091,3.091,1.000
2025-04-07 00:13:49,3.091,3.091,1.000
2025-04-07 00:13:50,3.091,3.091,1.000
2025-04-07 00:13:51,3.091,3.091,1.000
2025-04-07 00:13:52,3.091,3.091,1.000
2025-04-07 00:13:53,3.091,3.091,1.000
2025-04-07 00:13:54,3.092,3.092,1.000
2025-04-07 00:13:55,3.092,3.092,1.000
2025-04-07 00:13:56,3.092,3.092,1.000
2025-04-07 00:13:57,3.092,3.092,1.000
2025-04-07 00:13:58,3.092,3.092,1.000
2025-04-07 00:13:59,3.092,3.092,1.000
2025-04-07 00:14:00,3.092,3.092,1.000
