"Time","{instance=""rabbitmq:15692"", job=""rabbitmq""}","{instance=""rabbitmq:15692"", job=""rabbitmq""}","B {instance=""rabbitmq:15692"", job=""rabbitmq""}"
2025-04-07 00:11:04,100,0,∞
2025-04-07 00:11:05,100,0,∞
2025-04-07 00:11:06,100,0,∞
2025-04-07 00:11:07,100,0,∞
2025-04-07 00:11:08,100,0,∞
2025-04-07 00:11:09,98.6,0,∞
2025-04-07 00:11:10,98.6,0,∞
2025-04-07 00:11:11,98.6,0,∞
2025-04-07 00:11:12,98.6,0,∞
2025-04-07 00:11:13,98.6,0,∞
2025-04-07 00:11:14,106,0,∞
2025-04-07 00:11:15,106,0,∞
2025-04-07 00:11:16,106,0,∞
2025-04-07 00:11:17,106,0,∞
2025-04-07 00:11:18,106,0,∞
2025-04-07 00:11:19,102,0,∞
2025-04-07 00:11:20,102,0,∞
2025-04-07 00:11:21,102,0,∞
2025-04-07 00:11:22,102,0,∞
2025-04-07 00:11:23,102,0,∞
2025-04-07 00:11:24,98.0,0,∞
2025-04-07 00:11:25,98.0,0,∞
2025-04-07 00:11:26,98.0,0,∞
2025-04-07 00:11:27,98.0,0,∞
2025-04-07 00:11:28,98.0,0,∞
2025-04-07 00:11:29,94.2,0,∞
2025-04-07 00:11:30,94.2,0,∞
2025-04-07 00:11:31,94.2,0,∞
2025-04-07 00:11:32,94.2,0,∞
2025-04-07 00:11:33,94.2,0,∞
2025-04-07 00:11:34,90.4,0,∞
2025-04-07 00:11:35,90.4,0,∞
2025-04-07 00:11:36,90.4,0,∞
2025-04-07 00:11:37,90.4,0,∞
2025-04-07 00:11:38,90.4,0,∞
2025-04-07 00:11:39,86.7,0,∞
2025-04-07 00:11:40,86.7,0,∞
2025-04-07 00:11:41,86.7,0,∞
2025-04-07 00:11:42,86.7,0,∞
2025-04-07 00:11:43,86.7,0,∞
2025-04-07 00:11:44,82.9,0,∞
2025-04-07 00:11:45,82.9,0,∞
2025-04-07 00:11:46,82.9,0,∞
2025-04-07 00:11:47,82.9,0,∞
2025-04-07 00:11:48,82.9,0,∞
2025-04-07 00:11:49,79.1,0,∞
2025-04-07 00:11:50,79.1,0,∞
2025-04-07 00:11:51,79.1,0,∞
2025-04-07 00:11:52,79.1,0,∞
2025-04-07 00:11:53,79.1,0,∞
2025-04-07 00:11:54,75.4,0,∞
2025-04-07 00:11:55,75.4,0,∞
2025-04-07 00:11:56,75.4,0,∞
2025-04-07 00:11:57,75.4,0,∞
2025-04-07 00:11:58,75.4,0,∞
2025-04-07 00:11:59,71.6,0,∞
2025-04-07 00:12:00,71.6,0,∞
2025-04-07 00:12:01,71.6,0,∞
2025-04-07 00:12:02,71.6,0,∞
2025-04-07 00:12:03,71.6,0,∞
2025-04-07 00:12:04,76.7,0,∞
2025-04-07 00:12:05,76.7,0,∞
2025-04-07 00:12:06,76.7,0,∞
2025-04-07 00:12:07,76.7,0,∞
2025-04-07 00:12:08,76.7,0,∞
2025-04-07 00:12:09,72.6,0,∞
2025-04-07 00:12:10,72.6,0,∞
2025-04-07 00:12:11,72.6,0,∞
2025-04-07 00:12:12,72.6,0,∞
2025-04-07 00:12:13,72.6,0,∞
2025-04-07 00:12:14,68.5,0,∞
2025-04-07 00:12:15,68.5,0,∞
2025-04-07 00:12:16,68.5,0,∞
2025-04-07 00:12:17,68.5,0,∞
2025-04-07 00:12:18,68.5,0,∞
2025-04-07 00:12:19,64.3,0,∞
2025-04-07 00:12:20,64.3,0,∞
2025-04-07 00:12:21,64.3,0,∞
2025-04-07 00:12:22,64.3,0,∞
2025-04-07 00:12:23,64.3,0,∞
2025-04-07 00:12:24,60.2,0,∞
2025-04-07 00:12:25,60.2,0,∞
2025-04-07 00:12:26,60.2,0,∞
2025-04-07 00:12:27,60.2,0,∞
2025-04-07 00:12:28,60.2,0,∞
2025-04-07 00:12:29,56.1,0,∞
2025-04-07 00:12:30,56.1,0,∞
2025-04-07 00:12:31,56.1,0,∞
2025-04-07 00:12:32,56.1,0,∞
2025-04-07 00:12:33,56.1,0,∞
2025-04-07 00:12:34,52.0,0,∞
2025-04-07 00:12:35,52.0,0,∞
2025-04-07 00:12:36,52.0,0,∞
2025-04-07 00:12:37,52.0,0,∞
2025-04-07 00:12:38,52.0,0,∞
2025-04-07 00:12:39,47.8,0,∞
2025-04-07 00:12:40,47.8,0,∞
2025-04-07 00:12:41,47.8,0,∞
2025-04-07 00:12:42,47.8,0,∞
2025-04-07 00:12:43,47.8,0,∞
2025-04-07 00:12:44,43.7,0,∞
2025-04-07 00:12:45,43.7,0,∞
2025-04-07 00:12:46,43.7,0,∞
2025-04-07 00:12:47,43.7,0,∞
2025-04-07 00:12:48,43.7,0,∞
2025-04-07 00:12:49,39.6,0,∞
2025-04-07 00:12:50,39.6,0,∞
2025-04-07 00:12:51,39.6,0,∞
2025-04-07 00:12:52,39.6,0,∞
2025-04-07 00:12:53,39.6,0,∞
2025-04-07 00:12:54,35.6,0,∞
2025-04-07 00:12:55,35.6,0,∞
2025-04-07 00:12:56,35.6,0,∞
2025-04-07 00:12:57,35.6,0,∞
2025-04-07 00:12:58,35.6,0,∞
2025-04-07 00:12:59,31.6,0,∞
2025-04-07 00:13:00,31.6,0,∞
2025-04-07 00:13:01,31.6,0,∞
2025-04-07 00:13:02,31.6,0,∞
2025-04-07 00:13:03,31.6,0,∞
2025-04-07 00:13:04,27.7,0,∞
2025-04-07 00:13:05,27.7,0,∞
2025-04-07 00:13:06,27.7,0,∞
2025-04-07 00:13:07,27.7,0,∞
2025-04-07 00:13:08,27.7,0,∞
2025-04-07 00:13:09,23.8,0,∞
2025-04-07 00:13:10,23.8,0,∞
2025-04-07 00:13:11,23.8,0,∞
2025-04-07 00:13:12,23.8,0,∞
2025-04-07 00:13:13,23.8,0,∞
2025-04-07 00:13:14,19.9,0,∞
2025-04-07 00:13:15,19.9,0,∞
2025-04-07 00:13:16,19.9,0,∞
2025-04-07 00:13:17,19.9,0,∞
2025-04-07 00:13:18,19.9,0,∞
2025-04-07 00:13:19,16.3,0,∞
2025-04-07 00:13:20,16.3,0,∞
2025-04-07 00:13:21,16.3,0,∞
2025-04-07 00:13:22,16.3,0,∞
2025-04-07 00:13:23,16.3,0,∞
2025-04-07 00:13:24,13.0,0,∞
2025-04-07 00:13:25,13.0,0,∞
2025-04-07 00:13:26,13.0,0,∞
2025-04-07 00:13:27,13.0,0,∞
2025-04-07 00:13:28,13.0,0,∞
2025-04-07 00:13:29,10.2,0,∞
2025-04-07 00:13:30,10.2,0,∞
2025-04-07 00:13:31,10.2,0,∞
2025-04-07 00:13:32,10.2,0,∞
2025-04-07 00:13:33,10.2,0,∞
2025-04-07 00:13:34,7.71,0,∞
2025-04-07 00:13:35,7.71,0,∞
2025-04-07 00:13:36,7.71,0,∞
2025-04-07 00:13:37,7.71,0,∞
2025-04-07 00:13:38,7.71,0,∞
2025-04-07 00:13:39,5.60,0,∞
2025-04-07 00:13:40,5.60,0,∞
2025-04-07 00:13:41,5.60,0,∞
2025-04-07 00:13:42,5.60,0,∞
2025-04-07 00:13:43,5.60,0,∞
2025-04-07 00:13:44,3.87,0,∞
2025-04-07 00:13:45,3.87,0,∞
2025-04-07 00:13:46,3.87,0,∞
2025-04-07 00:13:47,3.87,0,∞
2025-04-07 00:13:48,3.87,0,∞
2025-04-07 00:13:49,2.47,0,∞
2025-04-07 00:13:50,2.47,0,∞
2025-04-07 00:13:51,2.47,0,∞
2025-04-07 00:13:52,2.47,0,∞
2025-04-07 00:13:53,2.47,0,∞
2025-04-07 00:13:54,1.33,0,∞
2025-04-07 00:13:55,1.33,0,∞
2025-04-07 00:13:56,1.33,0,∞
2025-04-07 00:13:57,1.33,0,∞
2025-04-07 00:13:58,1.33,0,∞
2025-04-07 00:13:59,0.527,0,∞
2025-04-07 00:14:00,0.527,0,∞
