"Time","C {__name__=""rabbitmq_channel_messages_unacked"", instance=""rabbitmq:15692"", job=""rabbitmq""}"
2025-04-07 00:12:22,0.418
2025-04-07 00:12:23,0.418
2025-04-07 00:12:24,0.406
2025-04-07 00:12:25,0.406
2025-04-07 00:12:26,0.406
2025-04-07 00:12:27,0.406
2025-04-07 00:12:28,0.406
2025-04-07 00:12:29,0.395
2025-04-07 00:12:30,0.395
2025-04-07 00:12:31,0.395
2025-04-07 00:12:32,0.395
2025-04-07 00:12:33,0.395
2025-04-07 00:12:34,0.385
2025-04-07 00:12:35,0.385
2025-04-07 00:12:36,0.385
2025-04-07 00:12:37,0.385
2025-04-07 00:12:38,0.385
2025-04-07 00:12:39,0.375
2025-04-07 00:12:40,0.375
2025-04-07 00:12:41,0.375
2025-04-07 00:12:42,0.375
2025-04-07 00:12:43,0.375
2025-04-07 00:12:44,0.366
2025-04-07 00:12:45,0.366
2025-04-07 00:12:46,0.366
2025-04-07 00:12:47,0.366
2025-04-07 00:12:48,0.366
2025-04-07 00:12:49,0.357
2025-04-07 00:12:50,0.357
2025-04-07 00:12:51,0.357
2025-04-07 00:12:52,0.357
2025-04-07 00:12:53,0.357
2025-04-07 00:12:54,0.351
2025-04-07 00:12:55,0.351
2025-04-07 00:12:56,0.351
2025-04-07 00:12:57,0.351
2025-04-07 00:12:58,0.351
2025-04-07 00:12:59,0.344
2025-04-07 00:13:00,0.344
2025-04-07 00:13:01,0.344
2025-04-07 00:13:02,0.344
2025-04-07 00:13:03,0.344
2025-04-07 00:13:04,0.337
2025-04-07 00:13:05,0.337
2025-04-07 00:13:06,0.337
2025-04-07 00:13:07,0.337
2025-04-07 00:13:08,0.337
2025-04-07 00:13:09,0.330
2025-04-07 00:13:10,0.330
2025-04-07 00:13:11,0.330
2025-04-07 00:13:12,0.330
2025-04-07 00:13:13,0.330
2025-04-07 00:13:14,0.000
2025-04-07 00:13:15,0.000
2025-04-07 00:13:16,0.000
2025-04-07 00:13:17,0.000
2025-04-07 00:13:18,0.000
2025-04-07 00:13:19,0.000
2025-04-07 00:13:20,0.000
2025-04-07 00:13:21,0.000
2025-04-07 00:13:22,0.000
2025-04-07 00:13:23,0.000
2025-04-07 00:13:24,0.000
2025-04-07 00:13:25,0.000
2025-04-07 00:13:26,0.000
2025-04-07 00:13:27,0.000
2025-04-07 00:13:28,0.000
2025-04-07 00:13:29,0.000
2025-04-07 00:13:30,0.000
2025-04-07 00:13:31,0.000
2025-04-07 00:13:32,0.000
2025-04-07 00:13:33,0.000
2025-04-07 00:13:34,0.000
2025-04-07 00:13:35,0.000
2025-04-07 00:13:36,0.000
2025-04-07 00:13:37,0.000
2025-04-07 00:13:38,0.000
2025-04-07 00:13:39,0.000
2025-04-07 00:13:40,0.000
2025-04-07 00:13:41,0.000
2025-04-07 00:13:42,0.000
2025-04-07 00:13:43,0.000
2025-04-07 00:13:44,0.000
2025-04-07 00:13:45,0.000
2025-04-07 00:13:46,0.000
2025-04-07 00:13:47,0.000
2025-04-07 00:13:48,0.000
2025-04-07 00:13:49,0.000
2025-04-07 00:13:50,0.000
2025-04-07 00:13:51,0.000
2025-04-07 00:13:52,0.000
2025-04-07 00:13:53,0.000
2025-04-07 00:13:54,0.000
2025-04-07 00:13:55,0.000
2025-04-07 00:13:56,0.000
2025-04-07 00:13:57,0.000
2025-04-07 00:13:58,0.000
2025-04-07 00:13:59,0.000
2025-04-07 00:14:00,0.000
