"Time","C {instance=""rabbitmq:15692"", job=""rabbitmq""}"
2025-03-28 23:34:58,224
2025-03-28 23:34:59,221
2025-03-28 23:35:00,222
2025-03-28 23:35:01,222
2025-03-28 23:35:02,223
2025-03-28 23:35:03,224
2025-03-28 23:35:04,221
2025-03-28 23:35:05,222
2025-03-28 23:35:06,222
2025-03-28 23:35:07,223
2025-03-28 23:35:08,224
2025-03-28 23:35:09,221
2025-03-28 23:35:10,222
2025-03-28 23:35:11,222
2025-03-28 23:35:12,223
2025-03-28 23:35:13,224
2025-03-28 23:35:14,221
2025-03-28 23:35:15,222
2025-03-28 23:35:16,222
2025-03-28 23:35:17,223
2025-03-28 23:35:18,224
2025-03-28 23:35:19,221
2025-03-28 23:35:20,222
2025-03-28 23:35:21,222
2025-03-28 23:35:22,223
2025-03-28 23:35:23,224
2025-03-28 23:35:24,219
2025-03-28 23:35:25,219
2025-03-28 23:35:26,219
2025-03-28 23:35:27,219
2025-03-28 23:35:28,219
2025-03-28 23:35:29,211
2025-03-28 23:35:30,211
2025-03-28 23:35:31,211
2025-03-28 23:35:32,211
2025-03-28 23:35:33,211
2025-03-28 23:35:34,201
2025-03-28 23:35:35,201
2025-03-28 23:35:36,201
2025-03-28 23:35:37,201
2025-03-28 23:35:38,201
2025-03-28 23:35:39,187
2025-03-28 23:35:40,187
2025-03-28 23:35:41,187
2025-03-28 23:35:42,187
2025-03-28 23:35:43,187
2025-03-28 23:35:44,173
2025-03-28 23:35:45,173
2025-03-28 23:35:46,173
2025-03-28 23:35:47,173
2025-03-28 23:35:48,173
2025-03-28 23:35:49,158
2025-03-28 23:35:50,158
2025-03-28 23:35:51,158
2025-03-28 23:35:52,158
2025-03-28 23:35:53,158
2025-03-28 23:35:54,144
2025-03-28 23:35:55,144
2025-03-28 23:35:56,144
2025-03-28 23:35:57,144
2025-03-28 23:35:58,144
2025-03-28 23:35:59,131
2025-03-28 23:36:00,131
2025-03-28 23:36:01,131
2025-03-28 23:36:02,131
2025-03-28 23:36:03,131
2025-03-28 23:36:04,116
2025-03-28 23:36:05,116
2025-03-28 23:36:06,116
2025-03-28 23:36:07,116
2025-03-28 23:36:08,116
2025-03-28 23:36:09,102
2025-03-28 23:36:10,102
2025-03-28 23:36:11,102
2025-03-28 23:36:12,102
2025-03-28 23:36:13,102
2025-03-28 23:36:14,89.5
2025-03-28 23:36:15,89.5
2025-03-28 23:36:16,89.5
2025-03-28 23:36:17,89.5
2025-03-28 23:36:18,89.5
2025-03-28 23:36:19,86.9
2025-03-28 23:36:20,86.9
2025-03-28 23:36:21,86.9
2025-03-28 23:36:22,86.9
2025-03-28 23:36:23,86.9
2025-03-28 23:36:24,84.0
2025-03-28 23:36:25,84.0
2025-03-28 23:36:26,84.0
2025-03-28 23:36:27,84.0
2025-03-28 23:36:28,84.0
2025-03-28 23:36:29,81.6
2025-03-28 23:36:30,81.6
2025-03-28 23:36:31,81.6
2025-03-28 23:36:32,81.6
2025-03-28 23:36:33,81.6
2025-03-28 23:36:34,78.9
2025-03-28 23:36:35,78.9
2025-03-28 23:36:36,78.9
2025-03-28 23:36:37,78.9
2025-03-28 23:36:38,78.9
2025-03-28 23:36:39,76.0
2025-03-28 23:36:40,76.0
2025-03-28 23:36:41,76.0
2025-03-28 23:36:42,76.0
2025-03-28 23:36:43,76.0
2025-03-28 23:36:44,73.1
2025-03-28 23:36:45,73.1
2025-03-28 23:36:46,73.1
2025-03-28 23:36:47,73.1
2025-03-28 23:36:48,73.1
2025-03-28 23:36:49,70.5
2025-03-28 23:36:50,70.5
2025-03-28 23:36:51,70.5
2025-03-28 23:36:52,70.5
2025-03-28 23:36:53,70.5
2025-03-28 23:36:54,67.6
2025-03-28 23:36:55,67.6
2025-03-28 23:36:56,67.6
2025-03-28 23:36:57,67.6
2025-03-28 23:36:58,67.6
2025-03-28 23:36:59,64.9
2025-03-28 23:37:00,64.9
2025-03-28 23:37:01,64.9
2025-03-28 23:37:02,64.9
2025-03-28 23:37:03,64.9
2025-03-28 23:37:04,62.1
2025-03-28 23:37:05,62.1
2025-03-28 23:37:06,62.1
2025-03-28 23:37:07,62.1
2025-03-28 23:37:08,62.1
2025-03-28 23:37:09,59.2
2025-03-28 23:37:10,59.2
2025-03-28 23:37:11,59.2
2025-03-28 23:37:12,59.2
2025-03-28 23:37:13,59.2
2025-03-28 23:37:14,57.2
2025-03-28 23:37:15,57.2
2025-03-28 23:37:16,57.2
2025-03-28 23:37:17,57.2
2025-03-28 23:37:18,57.2
2025-03-28 23:37:19,54.3
2025-03-28 23:37:20,54.3
2025-03-28 23:37:21,54.3
2025-03-28 23:37:22,54.3
2025-03-28 23:37:23,54.3
2025-03-28 23:37:24,52.1
2025-03-28 23:37:25,52.1
2025-03-28 23:37:26,52.1
2025-03-28 23:37:27,52.1
2025-03-28 23:37:28,52.1
2025-03-28 23:37:29,49.4
2025-03-28 23:37:30,49.4
2025-03-28 23:37:31,49.4
2025-03-28 23:37:32,49.4
2025-03-28 23:37:33,49.4
2025-03-28 23:37:34,46.5
2025-03-28 23:37:35,46.5
2025-03-28 23:37:36,46.5
2025-03-28 23:37:37,46.5
2025-03-28 23:37:38,46.5
2025-03-28 23:37:39,44.1
2025-03-28 23:37:40,44.1
2025-03-28 23:37:41,44.1
2025-03-28 23:37:42,44.1
2025-03-28 23:37:43,44.1
2025-03-28 23:37:44,41.2
2025-03-28 23:37:45,41.2
2025-03-28 23:37:46,41.2
2025-03-28 23:37:47,41.2
2025-03-28 23:37:48,41.2
2025-03-28 23:37:49,38.3
2025-03-28 23:37:50,38.3
2025-03-28 23:37:51,38.3
2025-03-28 23:37:52,38.3
2025-03-28 23:37:53,38.3
2025-03-28 23:37:54,35.7
2025-03-28 23:37:55,35.7
2025-03-28 23:37:56,35.7
2025-03-28 23:37:57,35.7
2025-03-28 23:37:58,35.7
2025-03-28 23:37:59,33.2
2025-03-28 23:38:00,33.2
