"Time","{instance=""rabbitmq:15692"", job=""rabbitmq""}","{instance=""rabbitmq:15692"", job=""rabbitmq""}","C {instance=""rabbitmq:15692"", job=""rabbitmq""}"
2025-04-06 23:47:42,0.165,0.132,1.247
2025-04-06 23:47:43,0.166,0.132,1.247
2025-04-06 23:47:44,0.301,0.197,1.518
2025-04-06 23:47:45,0.302,0.198,1.518
2025-04-06 23:47:46,0.303,0.198,1.518
2025-04-06 23:47:47,0.304,0.199,1.518
2025-04-06 23:47:48,0.305,0.200,1.518
2025-04-06 23:47:49,0.495,0.267,1.843
2025-04-06 23:47:50,0.496,0.268,1.843
2025-04-06 23:47:51,0.498,0.269,1.843
2025-04-06 23:47:52,0.500,0.270,1.843
2025-04-06 23:47:53,0.501,0.271,1.843
2025-04-06 23:47:54,0.735,0.334,2.193
2025-04-06 23:47:55,0.738,0.335,2.193
2025-04-06 23:47:56,0.740,0.336,2.193
2025-04-06 23:47:57,0.743,0.338,2.194
2025-04-06 23:47:58,0.745,0.339,2.194
2025-04-06 23:47:59,0.999,0.401,2.485
2025-04-06 23:48:00,1.002,0.402,2.485
2025-04-06 23:48:01,1.006,0.404,2.486
2025-04-06 23:48:02,1.009,0.405,2.486
2025-04-06 23:48:03,1.013,0.406,2.486
2025-04-06 23:48:04,1.290,0.464,2.771
2025-04-06 23:48:05,1.294,0.466,2.771
2025-04-06 23:48:06,1.298,0.468,2.771
2025-04-06 23:48:07,1.303,0.469,2.771
2025-04-06 23:48:08,1.307,0.471,2.771
2025-04-06 23:48:09,1.627,0.531,3.057
2025-04-06 23:48:10,1.633,0.533,3.057
2025-04-06 23:48:11,1.638,0.535,3.057
2025-04-06 23:48:12,1.644,0.537,3.057
2025-04-06 23:48:13,1.649,0.538,3.057
2025-04-06 23:48:14,2.005,0.598,3.346
2025-04-06 23:48:15,2.012,0.600,3.346
2025-04-06 23:48:16,2.018,0.602,3.346
2025-04-06 23:48:17,2.025,0.604,3.346
2025-04-06 23:48:18,2.032,0.606,3.346
2025-04-06 23:48:19,2.436,0.668,3.640
2025-04-06 23:48:20,2.444,0.671,3.640
2025-04-06 23:48:21,2.452,0.673,3.640
2025-04-06 23:48:22,2.461,0.675,3.640
2025-04-06 23:48:23,2.469,0.677,3.640
2025-04-06 23:48:24,2.840,0.738,3.841
2025-04-06 23:48:25,2.850,0.741,3.841
2025-04-06 23:48:26,2.859,0.743,3.841
2025-04-06 23:48:27,2.869,0.746,3.841
2025-04-06 23:48:28,2.878,0.748,3.841
2025-04-06 23:48:29,3.034,0.805,3.763
2025-04-06 23:48:30,3.044,0.808,3.763
2025-04-06 23:48:31,3.054,0.811,3.763
2025-04-06 23:48:32,3.065,0.813,3.763
2025-04-06 23:48:33,3.075,0.816,3.763
2025-04-06 23:48:34,3.034,0.872,3.475
2025-04-06 23:48:35,3.044,0.875,3.475
2025-04-06 23:48:36,3.054,0.878,3.475
2025-04-06 23:48:37,3.065,0.881,3.475
2025-04-06 23:48:38,3.075,0.884,3.475
2025-04-06 23:48:39,3.034,0.939,3.228
2025-04-06 23:48:40,3.044,0.942,3.228
2025-04-06 23:48:41,3.054,0.945,3.228
2025-04-06 23:48:42,3.065,0.948,3.228
2025-04-06 23:48:43,3.075,0.952,3.228
2025-04-06 23:48:44,3.034,1.006,3.014
2025-04-06 23:48:45,3.044,1.009,3.014
2025-04-06 23:48:46,3.054,1.013,3.014
2025-04-06 23:48:47,3.065,1.016,3.014
2025-04-06 23:48:48,3.075,1.019,3.014
2025-04-06 23:48:49,3.034,1.073,2.826
2025-04-06 23:48:50,3.044,1.076,2.826
2025-04-06 23:48:51,3.054,1.080,2.826
2025-04-06 23:48:52,3.065,1.083,2.826
2025-04-06 23:48:53,3.075,1.087,2.826
2025-04-06 23:48:54,3.034,1.143,2.653
2025-04-06 23:48:55,3.044,1.147,2.653
2025-04-06 23:48:56,3.054,1.150,2.653
2025-04-06 23:48:57,3.065,1.154,2.653
2025-04-06 23:48:58,3.075,1.158,2.653
2025-04-06 23:48:59,3.034,1.210,2.506
2025-04-06 23:49:00,3.044,1.214,2.506
2025-04-06 23:49:01,3.054,1.218,2.506
2025-04-06 23:49:02,3.065,1.222,2.506
2025-04-06 23:49:03,3.075,1.226,2.506
2025-04-06 23:49:04,3.034,1.276,2.375
2025-04-06 23:49:05,3.044,1.281,2.375
2025-04-06 23:49:06,3.054,1.285,2.375
2025-04-06 23:49:07,3.065,1.289,2.375
2025-04-06 23:49:08,3.075,1.294,2.375
2025-04-06 23:49:09,3.034,1.347,2.251
2025-04-06 23:49:10,3.044,1.351,2.251
2025-04-06 23:49:11,3.054,1.356,2.251
2025-04-06 23:49:12,3.065,1.360,2.251
2025-04-06 23:49:13,3.075,1.365,2.251
2025-04-06 23:49:14,3.034,1.413,2.145
2025-04-06 23:49:15,3.044,1.418,2.145
2025-04-06 23:49:16,3.054,1.423,2.145
2025-04-06 23:49:17,3.065,1.428,2.145
2025-04-06 23:49:18,3.075,1.432,2.145
2025-04-06 23:49:19,3.034,1.484,2.044
2025-04-06 23:49:20,3.044,1.489,2.044
2025-04-06 23:49:21,3.054,1.494,2.044
2025-04-06 23:49:22,3.065,1.499,2.044
2025-04-06 23:49:23,3.075,1.504,2.044
2025-04-06 23:49:24,3.034,1.550,1.956
2025-04-06 23:49:25,3.044,1.556,1.956
2025-04-06 23:49:26,3.054,1.561,1.956
2025-04-06 23:49:27,3.065,1.566,1.956
2025-04-06 23:49:28,3.075,1.571,1.956
2025-04-06 23:49:29,3.034,1.621,1.871
2025-04-06 23:49:30,3.044,1.626,1.871
2025-04-06 23:49:31,3.054,1.631,1.871
2025-04-06 23:49:32,3.065,1.637,1.871
2025-04-06 23:49:33,3.075,1.642,1.871
2025-04-06 23:49:34,3.034,1.687,1.797
2025-04-06 23:49:35,3.044,1.693,1.797
2025-04-06 23:49:36,3.054,1.699,1.797
2025-04-06 23:49:37,3.065,1.704,1.797
2025-04-06 23:49:38,3.075,1.710,1.797
2025-04-06 23:49:39,3.034,1.758,1.725
2025-04-06 23:49:40,3.044,1.763,1.725
2025-04-06 23:49:41,3.054,1.769,1.725
2025-04-06 23:49:42,3.065,1.775,1.725
2025-04-06 23:49:43,3.075,1.781,1.725
2025-04-06 23:49:44,3.034,1.828,1.659
2025-04-06 23:49:45,3.044,1.834,1.659
2025-04-06 23:49:46,3.054,1.840,1.659
2025-04-06 23:49:47,3.065,1.846,1.659
2025-04-06 23:49:48,3.075,1.852,1.659
2025-04-06 23:49:49,3.034,1.894,1.601
2025-04-06 23:49:50,3.044,1.901,1.601
2025-04-06 23:49:51,3.054,1.907,1.601
2025-04-06 23:49:52,3.065,1.914,1.601
2025-04-06 23:49:53,3.075,1.920,1.601
2025-04-06 23:49:54,3.034,1.965,1.543
2025-04-06 23:49:55,3.044,1.971,1.543
2025-04-06 23:49:56,3.054,1.978,1.543
2025-04-06 23:49:57,3.065,1.985,1.543
2025-04-06 23:49:58,3.075,1.991,1.543
2025-04-06 23:49:59,3.034,2.031,1.493
2025-04-06 23:50:00,3.044,2.038,1.493
2025-04-06 23:50:01,3.054,2.045,1.493
2025-04-06 23:50:02,3.065,2.052,1.493
2025-04-06 23:50:03,3.075,2.059,1.493
2025-04-06 23:50:04,3.034,2.098,1.445
2025-04-06 23:50:05,3.044,2.105,1.445
2025-04-06 23:50:06,3.054,2.112,1.445
2025-04-06 23:50:07,3.065,2.120,1.445
2025-04-06 23:50:08,3.075,2.127,1.445
2025-04-06 23:50:09,3.034,2.165,1.401
2025-04-06 23:50:10,3.044,2.172,1.401
2025-04-06 23:50:11,3.054,2.180,1.401
2025-04-06 23:50:12,3.065,2.187,1.401
2025-04-06 23:50:13,3.075,2.194,1.401
2025-04-06 23:50:14,3.034,2.235,1.357
2025-04-06 23:50:15,3.044,2.243,1.357
2025-04-06 23:50:16,3.054,2.250,1.357
2025-04-06 23:50:17,3.065,2.258,1.357
2025-04-06 23:50:18,3.075,2.266,1.357
2025-04-06 23:50:19,3.034,2.302,1.317
2025-04-06 23:50:20,3.044,2.310,1.317
2025-04-06 23:50:21,3.054,2.318,1.317
2025-04-06 23:50:22,3.065,2.325,1.317
2025-04-06 23:50:23,3.075,2.333,1.317
2025-04-06 23:50:24,3.034,2.369,1.280
2025-04-06 23:50:25,3.044,2.377,1.280
2025-04-06 23:50:26,3.054,2.385,1.280
2025-04-06 23:50:27,3.065,2.393,1.280
2025-04-06 23:50:28,3.075,2.401,1.280
2025-04-06 23:50:29,3.034,2.439,1.243
2025-04-06 23:50:30,3.044,2.447,1.243
2025-04-06 23:50:31,3.054,2.456,1.243
2025-04-06 23:50:32,3.065,2.464,1.243
2025-04-06 23:50:33,3.075,2.472,1.243
2025-04-06 23:50:34,3.034,2.499,1.213
2025-04-06 23:50:35,3.044,2.508,1.213
2025-04-06 23:50:36,3.054,2.516,1.213
2025-04-06 23:50:37,3.065,2.525,1.213
2025-04-06 23:50:38,3.075,2.533,1.213
2025-04-06 23:50:39,3.034,2.569,1.180
2025-04-06 23:50:40,3.044,2.578,1.180
2025-04-06 23:50:41,3.054,2.587,1.180
2025-04-06 23:50:42,3.065,2.595,1.180
2025-04-06 23:50:43,3.075,2.604,1.180
2025-04-06 23:50:44,3.034,2.640,1.149
2025-04-06 23:50:45,3.044,2.649,1.149
2025-04-06 23:50:46,3.054,2.657,1.149
2025-04-06 23:50:47,3.065,2.666,1.149
2025-04-06 23:50:48,3.075,2.675,1.149
2025-04-06 23:50:49,3.034,2.703,1.122
2025-04-06 23:50:50,3.044,2.712,1.122
2025-04-06 23:50:51,3.054,2.721,1.122
2025-04-06 23:50:52,3.065,2.731,1.122
2025-04-06 23:50:53,3.075,2.740,1.122
2025-04-06 23:50:54,3.034,2.767,1.096
2025-04-06 23:50:55,3.044,2.776,1.096
2025-04-06 23:50:56,3.054,2.785,1.096
2025-04-06 23:50:57,3.065,2.795,1.096
2025-04-06 23:50:58,3.075,2.804,1.096
2025-04-06 23:50:59,3.034,2.827,1.073
2025-04-06 23:51:00,3.044,2.836,1.073
2025-04-06 23:51:01,3.054,2.846,1.073
2025-04-06 23:51:02,3.065,2.855,1.073
2025-04-06 23:51:03,3.075,2.865,1.073
2025-04-06 23:51:04,3.034,2.890,1.049
2025-04-06 23:51:05,3.044,2.900,1.049
2025-04-06 23:51:06,3.054,2.910,1.049
2025-04-06 23:51:07,3.065,2.920,1.049
2025-04-06 23:51:08,3.075,2.929,1.049
2025-04-06 23:51:09,3.034,2.944,1.030
2025-04-06 23:51:10,3.044,2.954,1.030
2025-04-06 23:51:11,3.054,2.964,1.030
2025-04-06 23:51:12,3.065,2.974,1.030
2025-04-06 23:51:13,3.075,2.983,1.030
2025-04-06 23:51:14,3.034,3.010,1.007
2025-04-06 23:51:15,3.044,3.021,1.007
2025-04-06 23:51:16,3.054,3.031,1.007
2025-04-06 23:51:17,3.065,3.041,1.007
2025-04-06 23:51:18,3.075,3.051,1.007
2025-04-06 23:51:19,3.034,3.034,1.000
2025-04-06 23:51:20,3.044,3.044,1.000
2025-04-06 23:51:21,3.054,3.054,1.000
2025-04-06 23:51:22,3.065,3.065,1.000
2025-04-06 23:51:23,3.075,3.075,1.000
2025-04-06 23:51:24,3.034,3.034,1.000
2025-04-06 23:51:25,3.044,3.044,1.000
2025-04-06 23:51:26,3.054,3.054,1.000
2025-04-06 23:51:27,3.065,3.065,1.000
2025-04-06 23:51:28,3.075,3.075,1.000
2025-04-06 23:51:29,3.034,3.034,1.000
2025-04-06 23:51:30,3.044,3.044,1.000
2025-04-06 23:51:31,3.054,3.054,1.000
2025-04-06 23:51:32,3.065,3.065,1.000
2025-04-06 23:51:33,3.075,3.075,1.000
2025-04-06 23:51:34,3.034,3.034,1.000
2025-04-06 23:51:35,3.044,3.044,1.000
2025-04-06 23:51:36,3.054,3.054,1.000
2025-04-06 23:51:37,3.065,3.065,1.000
2025-04-06 23:51:38,3.075,3.075,1.000
2025-04-06 23:51:39,3.034,3.034,1.000
2025-04-06 23:51:40,3.044,3.044,1.000
2025-04-06 23:51:41,3.054,3.054,1.000
2025-04-06 23:51:42,3.065,3.065,1.000
2025-04-06 23:51:43,3.075,3.075,1.000
2025-04-06 23:51:44,3.034,3.034,1.000
2025-04-06 23:51:45,3.044,3.044,1.000
2025-04-06 23:51:46,3.054,3.054,1.000
2025-04-06 23:51:47,3.065,3.065,1.000
2025-04-06 23:51:48,3.075,3.075,1.000
2025-04-06 23:51:49,3.034,3.034,1.000
2025-04-06 23:51:50,3.044,3.044,1.000
2025-04-06 23:51:51,3.054,3.054,1.000
2025-04-06 23:51:52,3.065,3.065,1.000
2025-04-06 23:51:53,3.075,3.075,1.000
2025-04-06 23:51:54,3.034,3.034,1.000
2025-04-06 23:51:55,3.044,3.044,1.000
2025-04-06 23:51:56,3.054,3.054,1.000
2025-04-06 23:51:57,3.065,3.065,1.000
2025-04-06 23:51:58,3.075,3.075,1.000
2025-04-06 23:51:59,3.034,3.034,1.000
2025-04-06 23:52:00,3.044,3.044,1.000
