"Time","{instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}","{instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}","B {instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}"
2025-04-08 21:14:42,3.04,0,∞
2025-04-08 21:14:43,3.04,0,∞
2025-04-08 21:14:44,3.04,0,∞
2025-04-08 21:14:45,3.04,0,∞
2025-04-08 21:14:46,3.04,0,∞
2025-04-08 21:14:47,3.04,0,∞
2025-04-08 21:14:48,3.04,0,∞
2025-04-08 21:14:49,5.78,0,∞
2025-04-08 21:14:50,5.78,0,∞
2025-04-08 21:14:51,5.78,0,∞
2025-04-08 21:14:52,5.78,0,∞
2025-04-08 21:14:53,5.78,0,∞
2025-04-08 21:14:54,5.78,0,∞
2025-04-08 21:14:55,5.78,0,∞
2025-04-08 21:14:56,5.78,0,∞
2025-04-08 21:14:57,5.78,0,∞
2025-04-08 21:14:58,5.78,0,∞
2025-04-08 21:14:59,5.78,0,∞
2025-04-08 21:15:00,5.78,0,∞
2025-04-08 21:15:01,5.78,0,∞
2025-04-08 21:15:02,5.78,0,∞
2025-04-08 21:15:03,5.78,0,∞
2025-04-08 21:15:04,8.02,0,∞
2025-04-08 21:15:05,8.02,0,∞
2025-04-08 21:15:06,8.02,0,∞
2025-04-08 21:15:07,8.02,0,∞
2025-04-08 21:15:08,8.02,0,∞
2025-04-08 21:15:09,8.02,0,∞
2025-04-08 21:15:10,8.02,0,∞
2025-04-08 21:15:11,8.02,0,∞
2025-04-08 21:15:12,8.02,0,∞
2025-04-08 21:15:13,8.02,0,∞
2025-04-08 21:15:14,8.02,0,∞
2025-04-08 21:15:15,8.02,0,∞
2025-04-08 21:15:16,8.02,0,∞
2025-04-08 21:15:17,8.02,0,∞
2025-04-08 21:15:18,8.02,0,∞
2025-04-08 21:15:19,8.64,0,∞
2025-04-08 21:15:20,8.64,0,∞
2025-04-08 21:15:21,8.64,0,∞
2025-04-08 21:15:22,8.64,0,∞
2025-04-08 21:15:23,8.64,0,∞
2025-04-08 21:15:24,8.64,0,∞
2025-04-08 21:15:25,8.64,0,∞
2025-04-08 21:15:26,8.64,0,∞
2025-04-08 21:15:27,8.64,0,∞
2025-04-08 21:15:28,8.64,0,∞
2025-04-08 21:15:29,8.64,0,∞
2025-04-08 21:15:30,8.64,0,∞
2025-04-08 21:15:31,8.64,0,∞
2025-04-08 21:15:32,8.64,0,∞
2025-04-08 21:15:33,8.64,0,∞
2025-04-08 21:15:34,6.33,0,∞
2025-04-08 21:15:35,6.33,0,∞
2025-04-08 21:15:36,6.33,0,∞
2025-04-08 21:15:37,6.33,0,∞
2025-04-08 21:15:38,6.33,0,∞
2025-04-08 21:15:39,6.33,0,∞
2025-04-08 21:15:40,6.33,0,∞
2025-04-08 21:15:41,6.33,0,∞
2025-04-08 21:15:42,6.33,0,∞
2025-04-08 21:15:43,6.33,0,∞
2025-04-08 21:15:44,6.33,0,∞
2025-04-08 21:15:45,6.33,0,∞
2025-04-08 21:15:46,6.33,0,∞
2025-04-08 21:15:47,6.33,0,∞
2025-04-08 21:15:48,6.33,0,∞
2025-04-08 21:15:49,3.73,0,∞
2025-04-08 21:15:50,3.73,0,∞
2025-04-08 21:15:51,3.73,0,∞
2025-04-08 21:15:52,3.73,0,∞
2025-04-08 21:15:53,3.73,0,∞
2025-04-08 21:15:54,3.73,0,∞
2025-04-08 21:15:55,3.73,0,∞
2025-04-08 21:15:56,3.73,0,∞
2025-04-08 21:15:57,3.73,0,∞
2025-04-08 21:15:58,3.73,0,∞
2025-04-08 21:15:59,3.73,0,∞
2025-04-08 21:16:00,3.73,0,∞
2025-04-08 21:16:01,3.73,0,∞
2025-04-08 21:16:02,3.73,0,∞
2025-04-08 21:16:03,3.73,0,∞
2025-04-08 21:16:04,1.62,0,∞
2025-04-08 21:16:05,1.62,0,∞
2025-04-08 21:16:06,1.62,0,∞
2025-04-08 21:16:07,1.62,0,∞
2025-04-08 21:16:08,1.62,0,∞
2025-04-08 21:16:09,1.62,0,∞
2025-04-08 21:16:10,1.62,0,∞
2025-04-08 21:16:11,1.62,0,∞
2025-04-08 21:16:12,1.62,0,∞
2025-04-08 21:16:13,1.62,0,∞
2025-04-08 21:16:14,1.62,0,∞
2025-04-08 21:16:15,1.62,0,∞
2025-04-08 21:16:16,1.62,0,∞
2025-04-08 21:16:17,1.62,0,∞
2025-04-08 21:16:18,1.62,0,∞
2025-04-08 21:16:19,0.378,0,∞
2025-04-08 21:16:20,0.378,0,∞
2025-04-08 21:16:21,0.378,0,∞
2025-04-08 21:16:22,0.378,0,∞
2025-04-08 21:16:23,0.378,0,∞
2025-04-08 21:16:24,0.378,0,∞
2025-04-08 21:16:25,0.378,0,∞
2025-04-08 21:16:26,0.378,0,∞
2025-04-08 21:16:27,0.378,0,∞
2025-04-08 21:16:28,0.378,0,∞
2025-04-08 21:16:29,0.378,0,∞
2025-04-08 21:16:30,0.378,0,∞
2025-04-08 21:16:31,0.378,0,∞
2025-04-08 21:16:32,0.378,0,∞
2025-04-08 21:16:33,0.378,0,∞
2025-04-08 21:16:34,0,0,NaN
2025-04-08 21:16:35,0,0,NaN
2025-04-08 21:16:36,0,0,NaN
2025-04-08 21:16:37,0,0,NaN
2025-04-08 21:16:38,0,0,NaN
2025-04-08 21:16:39,0,0,NaN
2025-04-08 21:16:40,0,0,NaN
2025-04-08 21:16:41,0,0,NaN
2025-04-08 21:16:42,0,0,NaN
2025-04-08 21:16:43,0,0,NaN
2025-04-08 21:16:44,0,0,NaN
2025-04-08 21:16:45,0,0,NaN
2025-04-08 21:16:46,0,0,NaN
2025-04-08 21:16:47,0,0,NaN
2025-04-08 21:16:48,0,0,NaN
2025-04-08 21:16:49,0,0,NaN
2025-04-08 21:16:50,0,0,NaN
2025-04-08 21:16:51,0,0,NaN
2025-04-08 21:16:52,0,0,NaN
2025-04-08 21:16:53,0,0,NaN
2025-04-08 21:16:54,0,0,NaN
2025-04-08 21:16:55,0,0,NaN
2025-04-08 21:16:56,0,0,NaN
2025-04-08 21:16:57,0,0,NaN
2025-04-08 21:16:58,0,0,NaN
2025-04-08 21:16:59,0,0,NaN
2025-04-08 21:17:00,0,0,NaN
2025-04-08 21:17:01,0,0,NaN
2025-04-08 21:17:02,0,0,NaN
2025-04-08 21:17:03,0,0,NaN
2025-04-08 21:17:04,0,0,NaN
2025-04-08 21:17:05,0,0,NaN
2025-04-08 21:17:06,0,0,NaN
2025-04-08 21:17:07,0,0,NaN
2025-04-08 21:17:08,0,0,NaN
2025-04-08 21:17:09,0,0,NaN
2025-04-08 21:17:10,0,0,NaN
2025-04-08 21:17:11,0,0,NaN
2025-04-08 21:17:12,0,0,NaN
2025-04-08 21:17:13,0,0,NaN
2025-04-08 21:17:14,0,0,NaN
2025-04-08 21:17:15,0,0,NaN
2025-04-08 21:17:16,0,0,NaN
2025-04-08 21:17:17,0,0,NaN
2025-04-08 21:17:18,0,0,NaN
2025-04-08 21:17:19,0,0,NaN
2025-04-08 21:17:20,0,0,NaN
2025-04-08 21:17:21,0,0,NaN
2025-04-08 21:17:22,0,0,NaN
2025-04-08 21:17:23,0,0,NaN
2025-04-08 21:17:24,0,0,NaN
2025-04-08 21:17:25,0,0,NaN
2025-04-08 21:17:26,0,0,NaN
2025-04-08 21:17:27,0,0,NaN
2025-04-08 21:17:28,0,0,NaN
2025-04-08 21:17:29,0,0,NaN
2025-04-08 21:17:30,0,0,NaN
2025-04-08 21:17:31,0,0,NaN
2025-04-08 21:17:32,0,0,NaN
2025-04-08 21:17:33,0,0,NaN
2025-04-08 21:17:34,0,0,NaN
2025-04-08 21:17:35,0,0,NaN
2025-04-08 21:17:36,0,0,NaN
2025-04-08 21:17:37,0,0,NaN
2025-04-08 21:17:38,0,0,NaN
2025-04-08 21:17:39,0,0,NaN
2025-04-08 21:17:40,0,0,NaN
2025-04-08 21:17:41,0,0,NaN
2025-04-08 21:17:42,0,0,NaN
2025-04-08 21:17:43,0,0,NaN
2025-04-08 21:17:44,0,0,NaN
2025-04-08 21:17:45,0,0,NaN
2025-04-08 21:17:46,0,0,NaN
2025-04-08 21:17:47,0,0,NaN
2025-04-08 21:17:48,0,0,NaN
2025-04-08 21:17:49,0,0,NaN
2025-04-08 21:17:50,0,0,NaN
2025-04-08 21:17:51,0,0,NaN
2025-04-08 21:17:52,0,0,NaN
2025-04-08 21:17:53,0,0,NaN
2025-04-08 21:17:54,0,0,NaN
2025-04-08 21:17:55,0,0,NaN
2025-04-08 21:17:56,0,0,NaN
2025-04-08 21:17:57,0,0,NaN
2025-04-08 21:17:58,0,0,NaN
2025-04-08 21:17:59,0,0,NaN
2025-04-08 21:18:00,0,0,NaN
